# This file was produced by the Exoplanet Follow-up Observing Program website (exofop.ipac.caltech.edu) on Mon Aug 03 13:54:22 2026
# Search parameters: Dec min = -30; TFOPWG Disposition = CP/KP/PC; Stellar companion separation max = 1.5


TIC ID,TOI,RA,Dec,TFOPWG Disposition,Master Priority,SG1A Priority,SG1B Priority,SG2 Priority,SG3 Priority,SG4 Priority,SG5 Priority,Teff (TOI),Orbital Period (TOI),Orbital Period (TOI) Unc.,J mag,J mag Unc.,H mag,H mag Unc.,K mag,K mag Unc.,Spectroscopy Instrument,Spectroscopy Spectral Resolution,Spectroscopy Wavelength Coverage,Imaging Instrument,Imaging Contrast magnitude,Imaging Contrast separation,Stellar Companion Separation,Stellar Companion Delta mag,Stellar Companion Observation date
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.287,0.656,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.287,0.656,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.287,0.656,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.287,0.656,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.287,0.656,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,TRES,44000,3850-9096 Angstroms,Robo-AO,4.6,0.2,0.287,0.594,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,HIRES,60000,364-800 nm,Robo-AO,4.6,0.2,0.287,0.594,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,HIRES,60000,364-800 nm,Robo-AO,4.6,0.2,0.287,0.594,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.287,0.594,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.287,0.594,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.287,0.594,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.287,0.594,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.287,0.594,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.287,0.594,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.287,0.594,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.287,0.594,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,TRES,44000,3850-9096 Angstroms,Robo-AO,4.6,0.2,0.287,0.374,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,HIRES,60000,364-800 nm,Robo-AO,4.6,0.2,0.287,0.374,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,HIRES,60000,364-800 nm,Robo-AO,4.6,0.2,0.287,0.374,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.287,0.374,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.287,0.374,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.287,0.374,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.287,0.374,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.287,0.374,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.287,0.374,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.287,0.374,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.287,0.374,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,TRES,44000,3850-9096 Angstroms,Robo-AO,4.6,0.2,0.287,0.425,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,HIRES,60000,364-800 nm,Robo-AO,4.6,0.2,0.287,0.425,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,HIRES,60000,364-800 nm,Robo-AO,4.6,0.2,0.287,0.425,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.287,0.425,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.287,0.425,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.287,0.425,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.287,0.425,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.287,0.425,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.287,0.425,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.287,0.425,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.287,0.425,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,TRES,44000,3850-9096 Angstroms,Robo-AO,4.6,0.2,0.288,0.52,2022-09-16
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,HIRES,60000,364-800 nm,Robo-AO,4.6,0.2,0.288,0.52,2022-09-16
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,HIRES,60000,364-800 nm,Robo-AO,4.6,0.2,0.288,0.52,2022-09-16
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.288,0.52,2022-09-16
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.288,0.52,2022-09-16
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.288,0.52,2022-09-16
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.288,0.52,2022-09-16
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.288,0.52,2022-09-16
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.288,0.52,2022-09-16
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.288,0.52,2022-09-16
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.288,0.52,2022-09-16
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,TRES,44000,3850-9096 Angstroms,Robo-AO,4.6,0.2,0.289,0.5,2022-09-16
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,HIRES,60000,364-800 nm,Robo-AO,4.6,0.2,0.289,0.5,2022-09-16
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,HIRES,60000,364-800 nm,Robo-AO,4.6,0.2,0.289,0.5,2022-09-16
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.289,0.5,2022-09-16
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.289,0.5,2022-09-16
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.289,0.5,2022-09-16
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.289,0.5,2022-09-16
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.289,0.5,2022-09-16
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.289,0.5,2022-09-16
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.289,0.5,2022-09-16
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,Robo-AO,4.6,0.2,0.289,0.5,2022-09-16
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,TRES,44000,3850-9096 Angstroms,DSSI,4,0.2,0.287,0.1,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,HIRES,60000,364-800 nm,DSSI,4,0.2,0.287,0.1,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,HIRES,60000,364-800 nm,DSSI,4,0.2,0.287,0.1,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.1,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.1,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.1,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.1,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.1,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.1,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.1,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.1,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,TRES,44000,3850-9096 Angstroms,DSSI,4,0.2,0.287,0.69,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,HIRES,60000,364-800 nm,DSSI,4,0.2,0.287,0.69,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,HIRES,60000,364-800 nm,DSSI,4,0.2,0.287,0.69,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.69,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.69,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.69,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.69,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.69,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.69,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.69,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.69,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,TRES,44000,3850-9096 Angstroms,DSSI,4,0.2,0.287,0.656,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,HIRES,60000,364-800 nm,DSSI,4,0.2,0.287,0.656,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,HIRES,60000,364-800 nm,DSSI,4,0.2,0.287,0.656,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.656,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.656,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.656,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.656,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.656,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.656,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.656,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.656,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,TRES,44000,3850-9096 Angstroms,DSSI,4,0.2,0.287,0.594,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,HIRES,60000,364-800 nm,DSSI,4,0.2,0.287,0.594,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,HIRES,60000,364-800 nm,DSSI,4,0.2,0.287,0.594,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.594,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.594,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.594,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.594,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.594,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.594,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.594,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.594,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,TRES,44000,3850-9096 Angstroms,DSSI,4,0.2,0.287,0.374,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,HIRES,60000,364-800 nm,DSSI,4,0.2,0.287,0.374,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,HIRES,60000,364-800 nm,DSSI,4,0.2,0.287,0.374,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.374,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.374,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.374,
158561566,1267.01,19:10:50.12,47:19:58.98,KP,5,5,5,5,5,5,5,6378,6.7900981113413,0.000014470468,11.202,0.022,11.068,0.02,10.988,0.011,FIES,67000,370-730 nm,DSSI,4,0.2,0.287,0.374,
